Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
224,2024-11-28,,09:19:00,80281.56,,,,,2024-11-28,,10:34:00,80013.75,-1638.0,,,464.0,-1638.0,
224.1,2024-11-28,Thursday,09:19:00,327.65,20,CE,80400.0,Sell,2024-11-28,Thursday,10:04:00,409.55,-1638.0000000000007,-24.996184953456446,2024-11-29,,,Stop Loss Hit
224.2,2024-11-28,Thursday,09:19:00,332.65,20,PE,80300.0,Sell,2024-11-28,Thursday,10:34:00,332.65,-0.0,-0.0,2024-11-29,,,Stop Loss Hit
225,2024-11-29,,09:19:00,79231.91,,,,,2024-11-29,,09:27:00,79234.22,-1821.0,,,0,-1953.0,
225.1,2024-11-29,Friday,09:19:00,364.85,20,CE,79100.0,Sell,2024-11-29,Friday,09:27:00,369.6,-95.0,-1.301904892421543,2024-11-29,,,Stop Loss Hit
225.2,2024-11-29,Friday,09:19:00,345.3,20,PE,79300.0,Sell,2024-11-29,Friday,09:26:00,431.6,-1726.0000000000002,-24.992759918911098,2024-11-29,,,Stop Loss Hit
226,2024-12-02,,09:19:00,79437.84,,,,,2024-12-02,,15:15:00,80249.16,1646.0,,,1782.0,-1175.0,Exit Condition Met For Trade
226.1,2024-12-02,Monday,09:19:00,356.5,20,CE,80100.0,Sell,2024-12-02,Monday,09:40:00,445.6,-1782.0000000000005,-24.992987377279107,2024-12-06,,,Stop Loss Hit
226.2,2024-12-02,Monday,09:19:00,372.8,20,PE,79000.0,Sell,2024-12-02,Monday,15:15:00,201.4,3428.0,45.97639484978541,2024-12-06,,,Exit Condition Met For Trade
227,2024-12-03,,09:19:00,80324.3,,,,,2024-12-03,,15:15:00,80875.41,1132.0,,,1580.0,-962.0,Exit Condition Met For Trade
